inchikey,restriction_list,candidate_list,authorisation_list,pops_list,eu_positive_list,harmonised_list,restriction_process,svhc_identification,authorisation_process,dossier_evaluation,clh_process,substance_evaluation,pbt_assessment,ed_assessment,reach_registrations,pesticides,sommatie_stoffen
DDLYWULNEUSYLB-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HRRVLSKRYVIEPR-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PAKQQTBKJHSYEY-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
UBTILXPOSFIMMG-AWEZNQCLSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
UEOHATPGKDSULR-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
WEEOMNFWRCDRJI-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CSUUGTRFBZTTQW-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
AHZMUXQJTGRNHT-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
XEPLIPFTDXHUHB-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
TVDYWLGZGGCGAN-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PYWVYCXTNDRMGF-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MDRSVIWMWFDSNL-BUVWRSTLSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JLKCPVGXOVJEGN-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
YUWPMEXLKGOSBF-GACAOOTBSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BQFNJQPIVQOESG-BRFVKMHBSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BXDSJOGMJUKSAE-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
VRYUGRNJSPQWJC-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MNDIARAMWBIKFW-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ATBNMWWDBWBAHM-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SAZOSDSFLRXREA-YFKPBYRVSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
IDIICHZCEIGXGB-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CZWLNMOIEMTDJY-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
RJTNIGNOVDQOAX-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
VYQTZFNKSHBQKY-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
YCMLQMDWSXFTIF-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JBAVAJIXZVRJHT-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SCWPBCNOFOVVGZ-DWQUBVKVSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
XNMORZSEENWFLI-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CFOAUYCPAUGDFF-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
VYFOAVADNIHPTR-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OUDQYAYIRAUNLO-PDKZGUECSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
KZPYGQFFRCFCPP-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JDZMCPAYDLVVIC-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ZJYKSSGYDPNKQS-LLVKDONJSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
YLJIAWIWLCACLS-UHFFFAOYSA-M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
WXBXVVIUZANZAU-HJWRWDBZSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DVWGQBBJLJWPKJ-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
KHJFVODDOZJDPV-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HWFSVCPXNLEACG-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NKSZWBYBTXAALC-WRBBJXAJSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JJVNINGBHGBWJH-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
RZSYLLSAWYUBPE-UHFFFAOYSA-L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
YOGMQHMXNSEDLV-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ASJPRZHJNRBKTI-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HJPCRCYMQZBXDN-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
UGPWRRVOLLMHSC-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
RSMZZGBPWXHZOR-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HGCYUAJUOYGULZ-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OPORZAYJDLIAON-ZOLWDWSRSA-H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SZAJCDAIQPZDSA-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
XIURVHNZVLADCM-IUODEOHRSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
QSJNRPJXKFDFPH-PXNMLYILSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
QORWJWZARLRLPR-UHFFFAOYSA-H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
URHQNWRPERDLCK-DFDYYWNYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
VKBVRNHODPFVHK-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CJSPFDQEYQBDNN-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
UZGARMTXYXKNQR-UHFFFAOYSA-K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PYAPITOPBTXXNJ-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GECHUMIMRBOMGK-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MSYKRHVOOPPJKU-GKAPJAKFSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
XVGZHMROJJHGGF-KUARMEPBSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
RIPZAKKOEJWWQD-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
KFZLFDVDGSIFBH-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
XDULBWDDCDOFHC-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
XDTNUBTXHWPZST-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MGPMEYRPZPIHIL-JYRVWZFOSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FMVSRINQKOORMK-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
IFHACLJJQAMXMK-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FHKSXSQHXQEMOK-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
XBLPHYSLHRGMNW-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
RDBHROBXRZPIIK-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
YMAWOPBAYDPSLA-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CURJNMSGPBXOGK-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MQTOSJVFKKJCRP-BICOPXKESA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
UHIWBQIWXWWDKT-MRVPVSSYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JSZUBPHMRHROHZ-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MFARGUPPFBTESX-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
VJBFZHHRVCPAPZ-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LZMONXBJUOXABQ-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SFLZIVQPYPZDSW-UHFFFAOYSA-L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
VDDUCRSPMBZLMH-UHFFFAOYSA-M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
RDOGTTNFVLSBKG-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HXAOUYGZEOZTJO-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BOQJOCGCWDUQOA-UHFFFAOYSA-L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
AXKPFOAXAHJUAG-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
KMWRWUBEVNQXEE-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JCUJAHLWCDISCC-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
UFAPVJDEYHLLBG-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GHKYDKKHTDOYEI-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
QYGWJCMCLQAINT-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MYEOSTSAKCEVAS-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DDPKRUJMDMNPFK-GGNKOBOLSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HKIYFCVPNDIRNF-BOXHHOBZSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NUZYGONUYYINRR-UHFFFAOYSA-A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
VQBXUKGMJCPBMF-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
KORMYSCDCHFFMN-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
IIPCXIGUIPAGQB-OUKQBFOZSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JILCEWWZTBBOFS-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
WAQSHASXNKNYSS-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GWRCTWAPTXBPHW-FRRDWIJNSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DVGMRZQSSNNTFY-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JHJCHCSUEGPIGE-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PVNIIMVLHYAWGP-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OFTKFKYVSBNYEC-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OQVHBGZSXQXNTB-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
IKWKJIWDLVYZIY-UHFFFAOYSA-M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
IHPRVZKJZGXTBQ-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CKBLQUOAMGLVCH-QHTZZOMLSA-L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
VBDDGDLFYDUSPM-MLNNCEHLSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ZTISECWDPWDTAH-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
YRZFHTRSHNGOSR-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NDKBVBUGCNGSJJ-UHFFFAOYSA-M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
XADCESSVHJOZHK-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FTYCTPRDKYLVFU-NKDFOYMLSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
WOCIAKWEIIZHES-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HXTGGPKOEKKUQO-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HPYGZUDDGWEYDQ-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
VQHPRVYDKRESCL-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LNOQURRKNJKKBU-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
WTWBUQJHJGUZCY-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
AJDYPKBZJGFSDZ-VXLSFFSTSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BMWIJRSACXRJTF-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
RZNKMZKAXJTLQR-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BDKUZSIDPZSPNX-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
APOYTRAZFJURPB-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PBLNBZIONSLZBU-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NWMCCMGWYCKNJR-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HPHSQXYITTYVEY-UHFFFAOYSA-M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
UZKBSZSTDQSMDR-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
IBVJWOMJGCHRRW-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
IXIGWKNBFPKCCD-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
YYRIJHSNZXZKJD-UHFFFAOYSA-J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JXYWFNAQESKDNC-BTJKTKAUSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ANOMHKZSQFYSBR-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BHXOBVQQGGHPJY-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NNJVILVZKWQKPM-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NMIIWCRFNNKLNX-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
YZUMRMCHAJVDRT-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GGPNYXIOFZLNKW-ZJIMSODOSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
AHWALFGBDFAJAI-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
RFRXIWQYSOIBDI-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GJTUJRJZMABUEY-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BAZGVDKAIHZPOH-ZBRFXRBCSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
WZIJMPVPOMTRNM-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BLOXMGXSDAAJGX-PLNGDYQASA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
UPSXAPQYNGXVBF-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GJIKIPCNQLUSQC-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LAYAKLSFVAPMEL-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CFMZSMGAMPBRBE-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
WOLIKRXEOQATPC-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
KWFADUNOPOSMIJ-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
RUUJECRHYIYRSH-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JTDGKQNNPKXKII-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DGXAGETVRDOQFP-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
AQKDMKKMCVJJTC-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
TWMFGCHRALXDAR-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
XZRPRLBZEAGOET-QGBCWPEESA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LFCVHCSPAHUOSO-FMIVXFBMSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DAJPMKAQEUGECW-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
KWNDFHCAHOPJIT-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NYRQYDOTDXVFCO-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JGRWYZQONRFIFH-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NWXCMUHKIKTWLC-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SEEZIOZEUUMJME-FOWTUZBSSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SQBBHCOIQXKPHL-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NZIDBRBFGPQCRY-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
TZLNJNUWVOGZJU-UHFFFAOYSA-M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DCYBHNIOTZBCFS-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NKBICFMRRCFCFT-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FMYOMWCQJXWGEN-WYRLRVFGSA-M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
UXZFQZANDVDGMM-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HENJUOQEQGBPSV-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GBBOEZLNIAWYLS-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PKRKQYZQPMFUJG-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LNIMMWYNSBZESE-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
RDFQSFOGKVZWKF-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
KOFSFYBXUYHNJL-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
UHNWOJJPXCYKCG-UHFFFAOYSA-L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MYHSTSVKRIAPRG-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LZTSCEYDCZBRCJ-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OTLNPYWUJOZPPA-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ZGNPLWZYVAFUNZ-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
IVVLFHBYPHTMJU-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NDKYICANXPTKKC-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SIMYRXPCIUXDGR-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PJCSTULKVNHEGW-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
IOPOLWHQYJSKCT-UHFFFAOYSA-L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GYFDNIRENHZKGR-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SVTDYSXXLJYUTM-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BASMANVIUSSIIM-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OVSGBKZKXUMMHS-VGKOASNMSA-L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ISAYZZOEKGGMMA-HFOBELJZSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ROSHGJWNZDDJFF-UHFFFAOYSA-L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
QHTJSSMHBLGUHV-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
AVFBYUADVDVJQL-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
KCFYEAOKVJSACF-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PLZWWEAGJMHRRA-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HZAWHDJKNZWAAR-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
YACKUJVZHUOMIV-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SYHCUZIBEFBVNF-UHFFFAOYSA-H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MNALUTYMBUBKNX-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
YJAHREOLHXSJSE-UHFFFAOYSA-J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NYEZZYQZRQDLEH-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
INAXVXBDKKUCGI-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
RJNVSQLNEALZLC-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GPAAZRAEAPEXOR-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
WKEVRZCQFQDCIR-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
TWBYWOBDOCUKOW-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
QYCSNMDOZNUZIT-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
UYGBSRJODQHNLQ-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DMEDNTFWIHCBRK-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HRWAGCVMOGWQJF-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
UIZVMOZAXAMASY-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
KFZUDNZQQCWGKF-UHFFFAOYSA-M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JYQLKKNUGGVARY-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OMZSGWSJDCOLKM-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LSDXXYNYKPLONE-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
VVYPIVJZLVJPGU-UHFFFAOYSA-L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
KDXKERNSBIXSRK-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GSAAJQNJNPBBSX-WAYWQWQTSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NBVXSUQYWXRMNV-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JUESRADRPFMUCL-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GJCURKVOCXJAIV-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ZACIFCVOARIOBT-UHFFFAOYSA-M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SYTBIFURTZACKR-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
