substance,substance_name,priority_score,list_score,bio_score,n_lists,top_list_cat,echa_lists,bio_activity_labels
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6cddadcc4238019aae5fd3e5462dbb55,11-methyldodecyl laurate,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6ce3f998664c180845e4ae75c50e9d8c,"2,5-dichloro-4,6-dimethylpyridine-3-carbonitrile",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6ce5d885148c7b1bd494f330338eb80d,"4,6-dinitro-2,1,3-benzoxadiazole 1-oxide",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6ce5ddf305e943ac2773ef89491e395c,4-bromobiphenyl,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6ceef492eb534c251e6526819bbb41a4,2-ethoxy-2-oxoethyl ethyl malonate,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6cf47814d37a8fbbe6d931043ae39779,"Phosphoric acid, mono(2-aminoethyl) mono(2,3-dihydroxypropyl) ester, monohydrate, (R)-",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6cfac2de685b3108c0f19d1317261ea3,4-amino-N-(4-amino-6-oxo-5H-pyrimidin-2-yl)benzenesulfonamide,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6cfde2e4d2f6337acae3543b32cc4c7c,"Benzonitrile, 4-[(4,6-dichloro-2-pyrimidinyl)amino]-",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6cffe3da775ffed646e48abc2414ad9a,(1R)-1-isopropyl-4-methyl-cyclohex-3-en-1-ol,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6d060482893acd012bed18634d5f97d5,"Tetrasodium 3-[[5-[[4-chloro-6-[[3-[[2-(sulphonatooxy)ethyl]sulphonyl]phenyl]amino]-1,3,5-triazin-2-yl]amino]-2-sulphonatophenyl]azo]-4-hydroxy-5-[(1-oxopropyl)amino]naphthalene-2,7-disulphonate",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6d06c612e730929f6407d8d428883455,Isopropyl trifluoroacetate,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6d08b16adcad1ad904f715afe34345a5,2-thienylacetonitrile,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6d0dfb0ea009efbcce64e2c7f2da3873,Hyoscine hydrobromide,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6d129b6d10543ff7f42287e3f1e321e9,4-ethenylphenyl acetate,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6d173a18990dd304352dfe19604118e2,Triisobutylaluminium,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6d17468b6de97994322ef6b1a62fcbe1,Glucurolactone,0,0,0,1,Other,reach_registrations,mouse metabolite|human metabolite
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6d1823fcbc86f67dd35db197ad2e9fc1,Bis(neodecanoyloxy)dioctylstannane,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6d1a41dfa26a56f522b8774103629c23,"2,4-dichlorotoluene",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6d21faedd8b3cca879d60c0890bc239e,"Disodium 3-(5-chloro-2-hydroxyphenylazo)-4,5-dihydroxynaphthalene-2,7-disulphonate",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6d2342905df3b41d816efefe34a053f5,2-(2-phenoxyethoxy)ethanol,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6d32a098d45c316b81ecbc386298f512,Silver azide,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6d3dbedb2acabb93c04064fa1fc2b3c5,3-hydroxy-2-methyl-4-pyrone,0,0,0,1,Other,reach_registrations,metabolite
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6d4adb5d105542dcb23a322190d8e29f,Allyl acetoacetate,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6d4e04b198e267ac007b7b62fbc8a412,5-methylfuran-2-propionaldehyde,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6d5270c92313b7bc1d4c8c8b53c97263,"oxiran-2-ylmethyl 2,2-dimethylpropanoate",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6d55b51a8f6c8a058b1c806f18131740,"2,5-dichloro-4-(1,1,2,3,3,3-hexafluoro-propoxy)-phenylamine",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6d59aa80ba9367e192eae18374e1dd18,Ethyl 3-mercaptobutanoate,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6d5eecab18e2d5c55ca13541d48bb925,dimethyl(dipropyl)azanium;bromide,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6d6da4722c92ee7a5da5c8461a0fe35d,"Sodium 3-hydroxy-5-sulfanyl-1,2-thiazole-4-carboxylate",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6d74663206d70d2f691ad398d80a421e,"3,5-dimethylhex-1-yn-3-ol",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6d763f024dc187495f2491aef29bcb26,"(3R,4S,5S,6R,7R,9R,10E,11S,12R,13S,14R)-6-{[(2S,3R,4S,6R)-4-(Dimethylamino)-3-hydroxy-6-methyltetrahydro-2H-pyran-2-yl]oxy}-14-ethyl-7,12,13-trihydroxy-10-(hydroxyimino)-4-{[(2R,4R,5S,6S)-5-hydroxy-4-methoxy-4,6-dimethyltetrahydro-2H-pyran-2-yl]oxy}-3,5,7,9,11,13-hexamethyloxacyclotetradecan-2-one hydrochloride",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6d7ae44130e7034e8f113482fd55ec26,"3-amino-2-butenoic acid, 2-[4-(diphenylmethyl)-1-piperazinyl]ethylester",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6d890f5152cdab7e9f8dad5cbc59896d,"1-[2,3-dihydro-1,1,2,6-tetramethyl-3-(1-methylethyl)-1H-inden-5-yl]ethan-1-one",0,0,0,1,Other,reach_registrations,odorant receptor agonist|fragrance
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6d8d5da21fb5356d691256ad43144e59,N-(2-phenoxyphenyl)methanesulphonamide,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6d9637b45539054d3dfb6451e468cc21,Calcium glycinate (1:2),0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6da3ec132310d2f395f1d1db96c967d2,Phenyl propionate,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6da61729e3cd52bfd922b654858f0d2c,"(R)-methyl(α-methylphenethyl)ammonium [R-(R*,R*)]-hydrogen tartrate",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6da7043197a9df46d415a451cd8673a3,(3-(methylsulfonyl)propyl 4-methylbenzenesulfonate,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6db0afff01192b9837c4db63d193fa43,Hexamethyldisilane,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6dc41cbcb97dab74be6b00a7ef46df94,4-(chlorodimethylsilyl)butyronitrile,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6dd4cf0ca7fc178b1e54a8b088a4bb3a,"N,N-dibutyl-4,6-dichloro-1,3,5-triazin-2-amine",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6dd66aaee0b41ce708aa58e46b0ae293,"3-Azetidinol, 1-(1,1-dimethylethyl)- hydrochloride",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6dd691e921dca33d61f1f57b37363513,Ammonium undecafluorohexanoate,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6dd9cc86535bae1c80425b30625670bd,4-hydroxy-1-methyl-3-[(4-nitrophenyl)azo]-2-quinolone,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6dda63d9b526b4209065713400143bee,Bis(isopropyl) thioperoxydicarbonate,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6ddb498116cde2a2bd74eb8b28d47f8f,Phenylacetyl chloride,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6de46cc2ee17d8148666ab3a266b8fab,N-2-hydroxyethylacetamide,0,0,0,1,Other,reach_registrations,metabolite
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6df3d4058cd50d26ee675bbedc27ceec,"Sorbitan, octanoate (2:3)",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6dfc56fea5ca7c6719020f4ebf7ba252,[(2R)-1-(6-aminopurin-9-yl)propan-2-yl]oxymethyl-phenoxyphosphinic acid,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6e057425a1e8fe0aa6da709d27304d33,Fytic acid,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6e067a15f512bb013122d6a5aedf8452,"1,1,1-Trifluoro-N-(trifluoromethanesulfonyl)methanesulfonamide",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6e08a566d580a98b8e7e5a30d3bd1dbc,"2,3-xylidine",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6e123e394153062e3823f8f00531e11c,4-methyloxazole-5-carboxamide,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6e1fb8e8f66596890a09a877467666f2,2-(2-chloroethoxy)ethanol,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6e23bb368df26335ffcc16faf5a9e7d1,2-ethyl-N-(3-methoxyphenyl)-N-methylbutanamide,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6e24eae6200ea9543d1dc499e9de8c87,Tris(2-methylphenyl)phosphine,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6e280153cbec6d9f58bf0380a4310906,"α,α-Dimethyl-ethyl ester benzeneacetic acid",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6e29d314f9cb6b2fae6f8c0cd5802c61,nickel hydrazine nitrate,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6e376e9f6bd17b1de529aca8238371ce,"3-Chloro-5-{[2-oxo-4-(trifluoromethyl)-1,2-dihydropyridin-3-yl]oxy}benzonitrile",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6e422f3b8feafca410012b573c616c32,"Salt of 1-[(5α,6β,14β,18S)-3,6-dimethoxy-17-methyl-7,8-didehydro-18,19-dihydro-4,5-epoxy-6,14-ethenomorphinan-18-yl]ethanone and tartaric acid (1:1)",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6e430c74f46548d7588439842657c020,"benzhydryl (6R,7R)-7-[[(2Z)-2-(5-amino-1,2,4-thiadiazol-3-yl)-2-trityloxyiminoacetyl]amino]-3-formyl-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6e454b734ef116669c3cd3109620f225,"(4S,4aS,5aR,12aS)-9-amino-4,7-bis(dimethylamino)-3,10,12,12a-tetrahydroxy-1,11-dioxo-1,4,4a,5,5a,6,11,12a-octahydrotetracene-2-carboxamide hydrochloride (1:1)",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6e4edd9280a3c9b8508180f0de6af5f9,2-[4-[(2-chloro-4-nitrophenyl)azo]-N-(2-cyanoethyl)anilino]ethyl acetate,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6e563f1eab0e6be2b498e4daad17bc2c,"(4S)-4-(2-Chlorophenyl)-2-hydroxy-5,5-dimethyl-1,3,2-dioxaphosphinane 2-oxide",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6e60f248ce79938f1f7bac01bcb9111b,2-methylpentyl 2-hydroxybenzoate,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6e65a4484cea306d4cd2fe00acd13990,"(E,E)-[3-methyl-5-(2,6,6-trimethyl-1-cyclohexen-1-yl)penta-2,4-dienyl]triphenylphosphonium chloride",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6e6d8c0ae0d969f0c6fee788a891b049,"2-[(3-aminopyrazolo[1,5-a]pyridin-2-yl)oxy]ethanol hydrochloride",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6e6dfdee1cd17d3ec0457731728790da,4-nitro-m-xylene,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6e73055d4e0575581863d09beb4369a6,S-(1-oxidotetrahydro-3-thiophen-yl)ethanethioate,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6e7e58cdc09836c3be9ecc054dd3743f,"N,N,N-trimethyl-cyclohexammonium sulfate",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6e8161f945b4296497a5dd3516c5eab6,Mebhydrolin,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6e916184a55d1f3677b8b9d5749fcb54,"β,2,2,3-tetramethylcyclopent-3-ene-1-butanol",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6e998dfd1ce7be774cc960485f8d062e,"5-ethyl-2,8-dimethyl-5-[(propan-2-ylideneamino)oxy]-4,6-dioxa-3,7-diaza-5-silanona-2,7-diene",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6ea32ac590659b692342b9c03ddbe11a,Tetrabutyltin,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6ea44b6a7849882583fef442f26d4249,"N,N-dimethyltetradecylamine N-oxide",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6ea48b2d2bf70a6483ba6534de0859da,"4-(Toluene-4-sulfonyloxy)-pyrrolidine-1,2-dicarboxylic acid 1-tert-butyl ester 2-methyl ester",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6ea52016a56ebbcaa7c630ddaf4942ae,"2-propanol, 1-[1-(2,3-dimethylbicyclo[2.2.1] hept-2-yl) ethoxy]-",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6eab4454a3506fe43513ed9b039e32b9,"S-1,3-benzothiazol-2-yl (2Z)-(2-amino-1,3-thiazol-4-yl)[(trityloxy)imino]ethanethioate",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6eadc6cf76b4c42826ffca95c6b537a5,"(2S)-2-(methoxycarbonylamino)-3,3-dimethylbutanoic acid",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6eb0dc28872fa3fbf7b0adbe082af5e2,"Disodium 1-amino-9,10-dihydro-9,10-dioxo-4-[[4-[[2-(sulphonatooxy)ethyl]sulphonyl]phenyl]amino]anthracene-2-sulphonate",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6eb325edd21c52b34515427e335ce41d,"1-butyl-1,1,3,3,5,5,7,7,9,9-decamethylpentasiloxane",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6ebb5332696a61755d2303bbcb60c20e,"(-)-3,7-dimethyloct-6-enyl acetate",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6ebee77fadaa85d9dc8432d1c2af3a6b,"7a-Methyl-3,5-di(2-(4-methylcyclohex-3-en-1yl)-propan-1-yl)1H-[1,3-c]oxazolo[3,4-c][1,3]oxazole",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6ec1b76fb9744e60f810a61e351ebe1a,Naloxone,0,0,0,1,Other,reach_registrations,mu-opioid receptor antagonist|central nervous system depressant|antidote to opioid poisoning
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6ec4de7f475c3fe5022f24e0664c1f3a,Tetrahydro-4-methylene-2-(2-methyl-1-propenyl)-2H-pyran,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6ec60ba63fab92f9ec823e419ead725e,"3-[1-[difluoro[(trifluorovinyl)oxy]methyl]-1,2,2,2-tetrafluoroethoxy]-2,2,3,3-tetrafluoropropiononitrile",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6ed825ebc2e9937b29912b32cb5c532c,4-(dodecylthio)-4-methylpentan-2-one,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6ee154a43a0a0d36d9cff6f9cba85d74,Quinine dihydrochloride,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6ee160d1f28d86181df930f6f078d4c3,"Methyl (3aR,7aR)-4-oxooctahydro-1Hindole-1-carboxylate",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6ee2ae7ca7c112fdd0f7e8d53f48216d,"(1R,2S,5R)-2-isopropyl-N-(4-methoxyphenyl)-5-methylcyclohexanecarboxamide",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6ee8247e94b4b93e9e5a743249b42946,"2-Amino-N-(2,2,2-trifluoroethyl)acetamide hydrochloride (1:1)",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6eea59b083f78756e03951988f24f4e5,"Bis(5-oxo-L-prolinato-N1,O2)copper",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6ef9f811b2d0a5d434f0a7bad6cbc614,"2,4,8,10-tetra(tert-butyl)-6-hydoroxy-12H-dibenzo[d,g] [1,3,2]dioxaphosphocin, 6-oxide",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6effac253b484c24136351dd83d66d97,Tert-butyl methyl2-oxopropylcarbamate,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6f02c1b1198c8f363e17fe16f0e59052,isopropyl (E)-3-aminobut-2-enoate,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6f07a86dbfea1db5bd88dd9010a6d0f8,"9beta,11beta-Epoxy-6alpha-fluoro-16alpha-methyl-21-valeryloxy-1,4-pregnadiene-3,20-dione",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6f178c8fd9f2705d52b6092effe13f7c,"(1,1'-bis(diphenylphosphino)ferrocene)dichloropalladium",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6f1a1426741ae150a7f870636527e408,"p-nitrobenzoic acid, compound with 2,2',2''-nitrilotriethanol (1:1)",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6f1dc4e8964b59a9296bee1644b66797,"(2R,4S)-2-ethyl-6-(trifluoromethyl)-1,2,3,4-tetrahydroquinolin-4-amine methanesulfonate",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6f2574653fe66ac2ba44cf36a1ab8cda,Perrhenic acid,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6f26db379d73b3200a9d6e97f981fd69,"1,1''-isopropylidenediferrocene",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6f2b4ffc5c16593df5db09536a610199,Sodium hydrogen L-aspartate,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6f2b6927f916b31a01a5ba6cf4df1f86,2-nitro-p-xylene,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6f2cd59afe4c26bd01584f090347c459,3-amino-p-toluamide,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6f2f8c5f4de0f7bda8eac28d7465a0a8,"1',2'-dihydro-6'-hydroxy-3,4'-dimethyl-2'-oxo-1,3'-bipyridinium chloride",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6f3e401f33c700bbea5bc20949692715,Disodium sebacate,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6f417e9b6c86292da2fcd918ef2d418b,"[4-(4-Amino-6,7-dimethoxy-2-quinazolinyl)-1-piperazinyl](2,3-dihydro-1,4-benzodioxin-2-yl)methanone",0,0,0,1,Other,reach_registrations,antihyperplasia drug|vasodilator agent|alpha-adrenergic antagonist|antineoplastic agent|antihypertensive agent
