substance,substance_name,priority_score,list_score,bio_score,n_lists,top_list_cat,has_bio,quadrant
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/88c2630e61d5d79a9e8c3fa555c11cd3,Tributylamine,1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/88f38401668418b5fc731671ab8a3806,"3-phenyl-5-(1,1,1-trifluoro-2-{6-hydroxy-5-phenyl-[1,1'-biphenyl]-3-yl}propan-2-yl)-[1,1'-biphenyl]-2-ol",1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8903f067707c786c60d329fb1d0c4271,poly(styrene-co-maleic anhydride),1,1,0,1,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/890fa108ce09d8381704bf2d665c0e59,sodium lignosulfonate,1,1,0,1,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/891db5f90969758b0f90f2a0f8828205,2'-acetonaphthone,1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/892b41dde3e1ae11ea6611877227f415,"5-bromo-5-nitro-1,3-dioxane",1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8981084bf38292f033f4861d169e7be2,N-phenyl-N-[(trichloromethyl)thio]benzenesulphonamide,1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/898fea91c7735f5ef0dd7e1a35b40c4b,(2-methoxymethylethoxy)propanol,1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/89d7c61a380626bcac851693e9014ecd,2-[2-[4-[2-(4-cyanophenyl)vinyl]phenyl]vinyl]benzonitrile,1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8a0240c717dcec394b0723be1675c698,Dibismuth trioxide,1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8a34fbd9a3a97547e81d61f498bf8753,"(1E)-1,3,3,3-tetrafluoroprop-1-ene",1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8a3921fc5dfd76ee9793e866bf080263,"tris[3-bromo-2,2-bis(bromomethyl)propyl] phosphate",1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8a5853be8bb4c11e187572d2bd32912d,Calcium bis[4-[[1-[[(2-chlorophenyl)amino]carbonyl]-2-oxopropyl]azo]-3-nitrobenzenesulphonate],1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8a721f20866811c46e841477684f2377,boron nitride,1,1,0,1,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8a9f9def9570d8f1f71e130470b4ce6b,"Propylidynetrimethanol, propoxylated",1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8b10c07944ea884da2eb019204338d65,"3-{[2-cyano-2-(diphenylmethylidene)acetyl]oxy}-2,2-bis({[2-cyano-2-(diphenylmethylidene)acetyl]oxy}methyl)propyl 2-cyano-3,3-diphenylprop-2-enoate",1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8b2caa86d05eef77884a505660325c7c,methylepichlorhydrin,1,1,0,1,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8b3a86a00f1cde05b440ce1dbdf855e6,"3,4-dihydroxybenzonitrile",1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8b403b4a2f7f3d2d71e1ce564678be21,Hexan-4-olide,1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8b553be94bacf81ff123ee08b204d58c,Tetraammineplatinum dichloride,1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8b5d8f93d86aa53bd1af25c912800df0,"3,3'-[(2,5-dimethyl-p-phenylene)bis[imino(1-acetyl-2-oxoethylene)azo]]bis[4-chloro-N-(5-chloro-o-tolyl)benzamide]",1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8b5fbca3685b1b07af93bed1a2c31fc5,"N-[3-(dimethylamino)propyl]-N,N',N'-trimethylpropane-1,3-diamine",1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8b61c47639be5ff08c3c53a868bd32ed,2-butyl-2-ethylpropanediol,1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8b6888be77a2ecb76984a2f33acd225a,Nicotinamide,1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8b80ef6b90f62284ee0fee0095fe1317,"N,N'-ethane-1,2-diylbisoleamide",1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8b8ad76a00ac6c999ee9f93aafc4cc26,Sulphoethyl methacrylate,1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8bbf304b88d146fffc1591a87f1ff22e,"alkyl benzene sulfonate, sodium (mono C10-C14-alkyl derivatives sodium)",1,1,0,1,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8bc2171605debc5bc44af6b18a3565f5,"N,N,N-trimethyl-3-(octadecyloxy)propan-1-ammonium chloride",1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8bcc583a8ef5bbee519beb543e72e5fe,Dimethyl sulphone,1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8bd0ff8181d1554df72780cc9332bd17,1-(methylamino)-4-[(3-methylphenyl)amino]anthraquinone,1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8c1de37ba7091524bd5ab8d30ca4ecfd,"N,N-diethylformamide",1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8c42dbc4581dde446bb5daa8c072c5c0,"Hydrogen tetrasodium bis[2-[[6-[[4-chloro-6-[3-sulphoanilino]-1,3,5-triazin-2-yl]amino]-1-hydroxy-3-sulpho-2-naphthyl]azo]benzoato(4-)]chromate(5-)",1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8c5a26b65cab25286b3df8feffb6a5c6,Hexanal,1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8c5e3c7ee198cee4b075dec6d4e08ad0,N-vinylformamide,1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8c65ff0b17ece70eb92b53b0692c40b5,N-isopropylmethacrylamide,1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8c6c7dc500a17b84d15c01d508ad3b14,"3,5-dichlorobenzoic acid",1,0,1,1,Other,TRUE,Q2: limited regulation & ChEBI hazard evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8c73347af0b2809901a154ba2fa4552b,Dichloro(methyl)(phenyl)silane,1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8c799f3fe46805e75480e1f6eda8fec7,2-methylundecanal,1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8c9425e93f8de634e59fc58e24849ac2,"(1S,5R)-6,8-dioxabicyclo[3.2.1]octan-4-one",1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8c94eb52770427c0f58e45881eab7173,2-hydroxy-p-toluic acid,1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8cae3a5c3d909ea389193458adf51db8,"2-Hydroxy-1-{3-[4-(2-hydroxy-2-methylpropanoyl)phenyl]-1,1,3-trimethyl-2,3-dihydro-1H-inden-5-yl}-2-methylpropan-1-one",1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8cc1c4fe856f2911077c50bb056ff0d7,mono-n-dodecyltin tris(isooctyl mercaptoacetate),1,1,0,1,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8cd3e429ad3d0053486361618de4abc8,Oxybispropanediol,1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8cd53556673a24a1f21233f89d8163e9,Sodium diisobutylnaphthalenesulphonate,1,1,0,1,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8cd93c9f9e4c4cf472e02d23be555af1,3-(triethoxysilyl)propanethiol,1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8d1c03297e1d572dcfc9f42256e652b3,"10-(2,5-Dihydroxyphenyl)-10H-9-oxa-10-phospha-phenantbrene-10-oxide",1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8d3c9b538cbe4eba6f7c7c7e5e6c791a,"Disodium [2,4-dihydro-4-[(2-hydroxy-5-nitrophenyl)azo]-5-methyl-2-phenyl-3H-pyrazol-3-onato(2-)][3-hydroxy-4-[(2-hydroxy-1-naphthyl)azo]-7-nitronaphthalene-1-sulphonato(3-)]chromate(2-)",1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8d51277f45ca45a4b632ae8e872198f8,Cefalotin,1,0,1,1,Other,TRUE,Q2: limited regulation & ChEBI hazard evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8d688d317ec9a6b3732935a2f7a96596,"1,3-diphenylpropane-1,3-dione",1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8d704da3f872bc2de350c06a882b6712,Hexadecane,1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8d7907627426710a2339abbb18aa92c1,Bismuth citrate,1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8d7bcdaaab07b581510e1548afd6d864,"Bis(O,O-diisopropyl dithiophosphate)bis(cyclohexylamine) zinc",1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8d99a6a8f6c3de7461bdba9085699206,Diethyl ether-boron trifluoride,1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8da28c5d0127bd0c400ce7ac0c5ef609,"Zinc O,O,O',O'-tetrakis(1,3-dimethylbutyl) bis(phosphorodithioate)",1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8dece73a316d4754ec537eb804e81354,C.I. Pigment Green 7 (or: phthalocyanine green; C.I. No. 74260),1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8dfeccad7055900a0350242829e1d8ef,"2,2'-[(1-methylethylidene)bis(cyclohexane-4,1-diyloxymethylene)]bisoxirane",1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8e29b6ce0ca14c30eaa5912611ddc0d5,"Phosphoric acid, 2-ethylhexyl ester",1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8e76eaa52b0be4a8789e120889a709c9,"N,N’-di[3-(p-toluene sulfonyl)oxy]phenyl urea",1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8e8c08bdbdcf25c1b934a7119aa564b5,Neodymium oxide,1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8eb80c0381573276b3ce2ae84471259b,Ethylene diformate,1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8edaa85df787ec485a28fcfe6921e0ce,"3,3'-oxybis(ethyleneoxy)bis(propylamine)",1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8eeb5f1fdbe392ce1c271353987d8284,"N,N'-ethane-1,2-diylbis(12-hydroxyoctadecan-1-amide)",1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8f056a9bccfde308a01258e6ee4316b3,"Dimethyl 5-[[1-[[(2,3-dihydro-2-oxo-1H-benzimidazol-5-yl)amino]carbonyl]-2-oxopropyl]azoterephthalate",1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8f507c88a7c0c6897ac017553120666b,((Perfluorobutyl)ethyl)trimethoxysilane,1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8f7be2372b7ac628054d8b349424514a,sulfurous acid,1,1,0,1,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8fb076877985cfdec3a356c656c3c1c6,C.I. Pigment Brown 11 (or: magnesium ferrite; C.I. No. 77495),1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8fbdced701c422d9fe29d73a7efacf0c,Linalyl acetate,1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8fc480032bcd7ce873eac3e41d96bd31,"2,2'-isopropylidenebis(p-phenyleneoxy)diethanol",1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8fe6297f386d96c20b3cffa74fb76033,"Reaction mass of 2-hydroxy-1,3-propanediyl bismethacrylate and 101525-90-0",1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8fec725782b4856343d3844caab610e6,Sodium toluene-4-sulphonate,1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/90004fecc1adb3000fa1ed5deeea4eea,"O-(2-ethylhexyl) O,O-tert-pentyl peroxycarbonate",1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/9006610e5c26a16dda98afea795c76ec,Bismuth trinitrate,1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/9008ac1bef2cd513135cdfd1b6d29c4c,"(3R)-3,7-dimethyloct-6-enenitrile",1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/90263d3a6c44c3acaef2623d59527b9d,2-(2-aminoethoxy)ethanol,1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/902a127e37d992911a5371565f357808,"1,3-dihydro-5-methoxy-2H-benzimidazole-2-thione",1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/903c6fd15e84efbf13e79eb025ecaa4f,"1,1'-[methylenebis(oxy)]dibutane",1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/90408590c8f366cb7df3aef8054336ce,"[1,1'-Bicyclohexyl]-4-one,4'-propyl-,",1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/9056a67a157f754aed36c929f851bce7,"2,3-didehydro-3-O-sodio-D-erythro-hexono-1,4-lactone",1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/90591eaf48f92e65f5b0371fbe098919,adipic anhydride,1,1,0,1,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/906fa2273b2c0ee7d43e0bc777e91a93,"2,2'-(vinylenedi-p-phenylene)bisbenzoxazole",1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/9074bf15a005073562d8cc86c47d45fa,"C.I. Pigment Black 33, (or: iron manganese trioxide; C.I. No 77537)",1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/9086f2710481357d4c59de7e5a22008f,Caesium iodide,1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/908d8169fb445d7dba08f3fa354dc1f9,Di-tert-butyl trisulphide,1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/9099c1844c259e3bdfe5c1519a90b84d,"1,3-dihydroxyacetone",1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/909f964f305f0265cf17f6da113bcf2d,Octadecyl isocyanate,1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/90c94e8d372f30f4538512e903e0dce7,Isopropylcyclohexane,1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/90cfbdd4a93a050d3cb2e16f2f944d94,2-[2-(2-Ethenoxyethoxy)ethoxy]ethoxyethene,1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/90f5a91a5acaaac51a4c3a3465842520,"1,4-bis[(2-methylphenyl)amino]anthraquinone",1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/911ee7f3b66dffe5f24ddbf1086876e6,Sorbitan stearate,1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/9128ca1a3314a72c07d5eae2b0f8e740,"(1R)-1-[(4R,4aR,8aS)-2,6-bis(3,4-dimethylphenyl)tetrahydro[1,3]dioxino[5,4-d][1,3]dioxin-4-yl]ethane-1,2-diol",1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/913f1c51c10323947c60cbb9e276e367,"N,N'-(methylenedi-p-phenylene)bis[hexahydro-2-oxo-1H-azepine-1-carboxamide]",1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/91975e0050fd412c916bed6529a95512,di-n-octyltin dimaleate,1,1,0,1,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/91add805e94b45bf5b72538f1ac66686,"Tetramethyl 2,2'-[1,4-phenylenebis[imino(1-acetyl-2-oxoethane-1,2-diyl)azo]]bisterephthalate",1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/91d1aea34f5ab8f30b84b590c76b1e75,"2,2'-p-phenylenedioxydiethanol",1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/9274dc8f26952fa4b7577db72783ad22,1-chlorooctane,1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/92c150f7dcf03233eeec889241e4e51b,"1-Ethyl-6,8-difluoro-1,4-dihydro-7-(3-methyl-1-piperazinyl)-4-oxo-3-quinolinecaboylic acid",1,0,1,1,Other,TRUE,Q2: limited regulation & ChEBI hazard evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/92da6c81178c7bbfa80555df746eaf0c,"N,N-dimethyldodecanamide",1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/932bc95b9f99abb39c13c914a4a14d62,Lithium iodide,1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/938125898003a174f052bcae362a5a56,Hexene,1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/939c15bd44345211510a07be3def9a4a,Disodium C-isodecyl sulphonatosuccinate,1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/93bd9be92261a4c5eb8d8cc118220d15,Potassium 3-sulphonatopropyl acrylate,1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/93c33b557b22acd20b09c2aff6aa1e63,Mullite,1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/93c506a8861a52037c5f06a784243108,"3,3'-[(2-chloro-5-methyl-p-phenylene)bis[imino(1-acetyl-2-oxoethylene)azo]]bis[4-chloro-N-[2-(4-chlorophenoxy)-5-(trifluoromethyl)phenyl]benzamide]",1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/93facd8c19bd29bd4dc8bb5d79d01a8a,Strontium nitrate,1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/93fc6a30a9e9c6c794fb70880b18ba17,Ammonium 4-isopropylbenzenesulphonate,1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/9416b7c4c9aba1cb0160e62bec1eb1af,Zinc bis(N-ethyl-N-phenyldithiocarbamate),1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/94281cd8deff15a6de5cf77450e2396a,"3-((5-(3-(Dodecanoyloxy)-2,2-dimethylpropylideneamino)-1,3,3-trimethylcyclohexyl)methylimino)-2,2-dimethylpropyl dodecanoate",1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/944916935d6203571243721bcf52ea49,"2,9-dichloro-5,12-dihydroquino[2,3-b]acridine-7,14-dione",1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/9459cebc49fd9e0293ce7ad5f3e0e314,cyclohexyl salicylate,1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/946a6596f091717c79b2923b72f9028a,Butyl O-acetylricinoleate,1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/9489648b0c0cea37d5d5b73be146b97d,calcium montanate,1,1,0,1,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/94cc2f1c8531ed9f18f82c7982e07e68,"Bis[bis(3,5,5-trimethylhexyl)dithiocarbamate-S,S']zinc",1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/9524f06f77ce4575a79bc8ee1814070d,2-(4-fluorophenyl)-5-(5-iodo-2-methylbenzyl)thiophene,1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/957f454e81e0f6638634db05770f833c,sodium butylxanthogenate,1,1,0,1,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/95a6fab051629bcf3cbefafb1e97a825,"Hydrogen bis[2-[[1-(3-chlorophenyl)-4,5-dihydro-3-methyl-5-oxo-1H-pyrazol-4-yl]azo]-5-sulphamoylbenzoato(2-)]chromate(1-)",1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/95caa1f20377ea9b2d0986e6cc2a7beb,Ethyl 4-dimethylaminobenzoate,1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/96186e083201e60040d59b03e5b30648,Dibutyl phosphonate,1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/9628b4c2e4cac449a9eb13b1e2524b32,"N-(4-chloro-2,5-dimethoxyphenyl)-2-[[2,5-dimethoxy-4-[(phenylamino)sulphonyl]phenyl]azo]-3-oxobutyramide",1,1,0,2,Other,FALSE,Q4: limited regulation & no ChEBI evidence
